Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
117,Republic of Korea,2551,Nuts and products,Food supply quantity (tonnes),2006,tonnes,139578.47,S
117,Republic of Korea,2551,Nuts and products,Food supply quantity (tonnes),2007,tonnes,144267.9,S
117,Republic of Korea,2551,Nuts and products,Food supply quantity (tonnes),2008,tonnes,135285.68,S
117,Republic of Korea,2551,Nuts and products,Food supply quantity (tonnes),2009,tonnes,151510.31,S
117,Republic of Korea,2551,Nuts and products,Food supply quantity (tonnes),2010,tonnes,153018.75,S
117,Republic of Korea,2551,Nuts and products,Food supply quantity (tonnes),2011,tonnes,163181.97,S
117,Republic of Korea,2551,Nuts and products,Food supply quantity (tonnes),2012,tonnes,187905.44,S
117,Republic of Korea,2551,Nuts and products,Food supply quantity (tonnes),2013,tonnes,204582.22,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1961,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1962,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1963,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1964,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1965,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1966,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1967,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1968,tonnes,3.64,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1969,tonnes,12.73,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1970,tonnes,5.45,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1971,tonnes,5.45,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1972,tonnes,3.64,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1973,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1974,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1975,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1976,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1977,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1978,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1979,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1980,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1981,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1982,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1983,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1984,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1985,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1986,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1987,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1988,tonnes,7.27,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1989,tonnes,27.27,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1990,tonnes,12.73,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1991,tonnes,18.18,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1992,tonnes,0,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1993,tonnes,10.91,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1994,tonnes,27.27,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1995,tonnes,27.27,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1996,tonnes,27.27,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1997,tonnes,20,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1998,tonnes,16.36,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),1999,tonnes,18.18,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2000,tonnes,14.55,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2001,tonnes,18.18,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2002,tonnes,18.18,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2003,tonnes,20,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2004,tonnes,16.36,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2005,tonnes,18.18,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2006,tonnes,16.36,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2007,tonnes,18.18,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2008,tonnes,16.36,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2009,tonnes,16.36,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2010,tonnes,16.36,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2011,tonnes,1.82,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2012,tonnes,7.27,S
117,Republic of Korea,2516,Oats,Food supply quantity (tonnes),2013,tonnes,121.82,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1961,tonnes,706,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1962,tonnes,828,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1963,tonnes,1823,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1964,tonnes,990.36,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1965,tonnes,1056.74,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1966,tonnes,1402.42,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1967,tonnes,1571.89,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1968,tonnes,2334.75,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1969,tonnes,2253.9,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1970,tonnes,1961.33,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1971,tonnes,3119.09,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1972,tonnes,2249.88,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1973,tonnes,2457.14,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1974,tonnes,2728.47,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1975,tonnes,2896.3,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1976,tonnes,3582.91,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1977,tonnes,3234.57,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1978,tonnes,2906.83,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1979,tonnes,4497.67,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1980,tonnes,3921.66,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1981,tonnes,4488.65,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1982,tonnes,4500.93,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1983,tonnes,5440.23,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1984,tonnes,5190.67,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1985,tonnes,6393.75,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1986,tonnes,7737.82,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1987,tonnes,13427.22,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1988,tonnes,8667.73,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1989,tonnes,9365.29,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1990,tonnes,8860.84,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1991,tonnes,9417.78,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1992,tonnes,11643.89,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1993,tonnes,10956.82,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1994,tonnes,11199.02,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1995,tonnes,11914.53,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1996,tonnes,11554.63,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1997,tonnes,12147.68,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1998,tonnes,10459.24,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),1999,tonnes,12731.03,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2000,tonnes,10435.76,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2001,tonnes,9889.43,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2002,tonnes,13806.67,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2003,tonnes,14978.52,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2004,tonnes,16351.8,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2005,tonnes,24600.57,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2006,tonnes,32158.31,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2007,tonnes,45217.95,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2008,tonnes,40002.94,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2009,tonnes,48481.34,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2010,tonnes,44299.19,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2011,tonnes,44318.27,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2012,tonnes,48203.79,S
117,Republic of Korea,2586,"Oilcrops Oil, Other",Food supply quantity (tonnes),2013,tonnes,51253.56,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1961,tonnes,446,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1962,tonnes,522,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1963,tonnes,420,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1964,tonnes,577,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1965,tonnes,633,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1966,tonnes,834,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1967,tonnes,894,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1968,tonnes,1437,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1969,tonnes,1063,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1970,tonnes,1185,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1971,tonnes,1211,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1972,tonnes,1337,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1973,tonnes,1449,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1974,tonnes,1566,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1975,tonnes,1786,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1976,tonnes,2216,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1977,tonnes,2134,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1978,tonnes,1877.99,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1979,tonnes,2786.04,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1980,tonnes,2064.92,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1981,tonnes,2767.01,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1982,tonnes,2874.02,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1983,tonnes,3404.98,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1984,tonnes,3584.99,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1985,tonnes,3296.83,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1986,tonnes,4756.98,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1987,tonnes,8372,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1988,tonnes,5248.98,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1989,tonnes,5615.02,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1990,tonnes,4707.11,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1991,tonnes,5651,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1992,tonnes,7830.9,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1993,tonnes,6674.97,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1994,tonnes,7217.04,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1995,tonnes,7805.03,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1996,tonnes,7786.06,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1997,tonnes,8513.87,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1998,tonnes,8543.13,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),1999,tonnes,17852.14,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2000,tonnes,23582.59,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2001,tonnes,46895,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2002,tonnes,120891.48,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2003,tonnes,116998.57,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2004,tonnes,63266.48,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2005,tonnes,81456,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2006,tonnes,94165.05,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2007,tonnes,115983.33,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2008,tonnes,100949.38,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2009,tonnes,74576,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2010,tonnes,90099.73,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2011,tonnes,109070.03,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2012,tonnes,99478,S
117,Republic of Korea,2570,"Oilcrops, Other",Food supply quantity (tonnes),2013,tonnes,96638.18,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1961,tonnes,0,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1962,tonnes,0,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1963,tonnes,0,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1964,tonnes,6,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1965,tonnes,1,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1966,tonnes,3,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1967,tonnes,9,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1968,tonnes,10,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1969,tonnes,23,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1970,tonnes,8,S
117,Republic of Korea,2580,Olive Oil,Food supply quantity (tonnes),1971,tonnes,11,S
